name,fuzzies,base_eq,fuzzy_eq,fuzzy_neq,fuzzy_err,top_i
spider/cre_Doc_Control_Systems/0004,16,-3,0,0,0,
spider/small_bank_1/0025,16,-3,0,0,0,
spider/cre_Doc_Tracking_DB/0032,16,-3,0,0,0,
spider/storm_record/0009,16,-3,0,0,0,
spider/movie_1/0016,16,-3,0,0,0,
spider/body_builder/0019,16,-3,0,0,0,
spider/architecture/0011,16,-3,0,0,0,
spider/railway/0007,16,-3,0,0,0,
spider/manufacturer/0013,16,-3,0,0,0,
spider/body_builder/0007,16,-3,0,0,0,
spider/customers_and_addresses/0016,16,-3,0,0,0,
spider/baseball_1/0008,16,-3,0,0,0,
spider/book_2/0016,16,-3,0,0,0,
spider/cre_Doc_Tracking_DB/0029,16,-3,0,0,0,
spider/manufactory_1/0002,16,-3,0,0,0,
spider/pilot_record/0004,16,-3,0,0,0,
spider/college_3/0002,16,-3,0,0,0,
spider/pilot_record/0012,16,-3,0,0,0,
spider/customers_and_invoices/0040,16,-3,0,0,0,
spider/flight_4/0030,16,-3,0,0,0,
spider/university_basketball/0015,16,-3,0,0,0,
spider/cre_Doc_Tracking_DB/0018,16,-3,0,0,0,
spider/tracking_grants_for_research/0034,16,-3,0,0,0,
spider/cre_Theme_park/0013,16,-3,0,0,0,
spider/college_2/0079,16,-3,0,0,0,
spider/cre_Drama_Workshop_Groups/0026,16,-3,0,0,0,
spider/county_public_safety/0008,16,-3,0,0,0,
spider/browser_web/0005,16,-3,0,0,0,
spider/flight_1/0047,16,-3,0,0,0,
spider/hospital_1/0019,16,-3,0,0,0,
spider/college_2/0041,16,-3,0,0,0,
spider/bike_1/0048,16,-3,0,0,0,
spider/performance_attendance/0012,16,-3,0,0,0,
spider/flight_4/0015,16,-3,0,0,0,
spider/csu_1/0018,16,-3,0,0,0,
spider/e_learning/0027,16,-3,0,0,0,
spider/tracking_orders/0002,16,-3,0,0,0,
spider/activity_1/0001,16,-3,0,0,0,
spider/epinions_1/0005,16,-3,0,0,0,
spider/activity_1/0034,16,-3,0,0,0,
spider/flight_4/0008,16,-3,0,0,0,
spider/book_2/0001,16,-3,0,0,0,
spider/restaurant_1/0013,16,-3,0,0,0,
spider/customers_and_invoices/0020,16,-3,0,0,0,
spider/swimming/0029,16,-3,0,0,0,
spider/behavior_monitoring/0003,16,-3,0,0,0,
spider/epinions_1/0006,16,-3,0,0,0,
spider/election_representative/0017,16,-3,0,0,0,
spider/customers_and_addresses/0038,16,-3,0,0,0,
spider/train_station/0023,16,-3,0,0,0,
spider/bike_1/0023,16,-3,0,0,0,
spider/cre_Theme_park/0034,16,-3,0,0,0,
spider/cinema/0003,16,-3,0,0,0,
spider/company_office/0009,16,-3,0,0,0,
spider/store_1/0053,16,-3,0,0,0,
spider/protein_institute/0006,16,-3,0,0,0,
spider/activity_1/0039,16,-3,0,0,0,
spider/customers_campaigns_ecommerce/0003,16,-3,0,0,0,
spider/department_store/0031,16,-3,0,0,0,
spider/store_1/0001,16,-3,0,0,0,
spider/store_1/0033,16,-3,0,0,0,
spider/cre_Theme_park/0025,16,-3,0,0,0,
spider/loan_1/0033,16,-3,0,0,0,
spider/customers_and_invoices/0034,16,-3,0,0,0,
spider/csu_1/0021,16,-3,0,0,0,
spider/hr_1/0043,16,-3,0,0,0,
spider/tracking_share_transactions/0035,16,-3,0,0,0,
spider/flight_4/0005,16,-3,0,0,0,
spider/protein_institute/0008,16,-3,0,0,0,
spider/products_gen_characteristics/0001,16,-3,0,0,0,
spider/cinema/0006,16,-3,0,0,0,
spider/college_2/0004,16,-3,0,0,0,
spider/film_rank/0015,16,-3,0,0,0,
spider/device/0015,16,-3,0,0,0,
spider/college_3/0024,16,-3,0,0,0,
spider/product_catalog/0011,16,-3,0,0,0,
spider/music_1/0004,16,-3,0,0,0,
spider/tracking_grants_for_research/0009,16,-3,0,0,0,
spider/station_weather/0010,16,-3,0,0,0,
spider/cre_Docs_and_Epenses/0031,16,-3,0,0,0,
spider/theme_gallery/0009,16,-3,0,0,0,
spider/loan_1/0034,16,-3,0,0,0,
spider/cre_Docs_and_Epenses/0011,16,-3,0,0,0,
spider/machine_repair/0013,16,-3,0,0,0,
spider/college_2/0032,16,-3,0,0,0,
spider/store_1/0003,16,-3,0,0,0,
spider/company_employee/0003,16,-3,0,0,0,
spider/party_people/0005,16,-3,0,0,0,
spider/climbing/0018,16,-3,0,0,0,
spider/behavior_monitoring/0032,16,-3,0,0,0,
spider/flight_company/0012,16,-3,0,0,0,
spider/tracking_share_transactions/0019,16,-3,0,0,0,
spider/swimming/0018,16,-3,0,0,0,
spider/products_gen_characteristics/0002,16,-3,0,0,0,
spider/tracking_share_transactions/0038,16,-3,0,0,0,
spider/driving_school/0001,16,-3,0,0,0,
spider/medicine_enzyme_interaction/0015,16,-3,0,0,0,
spider/roller_coaster/0016,16,-3,0,0,0,
spider/flight_company/0006,16,-3,0,0,0,
spider/game_1/0041,16,-3,0,0,0,
spider/cre_Theme_park/0011,16,-3,0,0,0,
spider/cre_Theme_park/0033,16,-3,0,0,0,
spider/perpetrator/0015,16,-3,0,0,0,
spider/student_1/0005,16,-3,0,0,0,
spider/driving_school/0016,16,-3,0,0,0,
spider/college_1/0066,16,-3,0,0,0,
spider/store_product/0007,16,-3,0,0,0,
spider/swimming/0003,16,-3,0,0,0,
spider/document_management/0006,16,-3,0,0,0,
spider/products_for_hire/0010,16,-3,0,0,0,
spider/entrepreneur/0011,16,-3,0,0,0,
spider/restaurant_1/0017,16,-3,0,0,0,
spider/e_learning/0001,16,-3,0,0,0,
spider/local_govt_and_lot/0004,16,-3,0,0,0,
spider/manufactory_1/0006,16,-3,0,0,0,
spider/college_1/0028,16,-3,0,0,0,
spider/products_for_hire/0014,16,-3,0,0,0,
spider/candidate_poll/0019,16,-3,0,0,0,
spider/department_store/0002,16,-3,0,0,0,
spider/loan_1/0019,16,-3,0,0,0,
spider/cre_Theme_park/0015,16,-3,0,0,0,
spider/movie_1/0008,16,-3,0,0,0,
spider/products_gen_characteristics/0030,16,-3,0,0,0,
spider/movie_1/0040,16,-3,0,0,0,
spider/soccer_2/0050,16,-3,0,0,0,
spider/book_2/0004,16,-3,0,0,0,
spider/book_2/0010,16,-3,0,0,0,
spider/college_1/0027,16,-3,0,0,0,
spider/swimming/0013,16,-3,0,0,0,
spider/club_1/0035,16,-3,0,0,0,
spider/news_report/0002,16,-3,0,0,0,
spider/loan_1/0029,16,-3,0,0,0,
spider/driving_school/0013,16,-3,0,0,0,
spider/music_4/0002,16,-3,0,0,0,
spider/dorm_1/0024,16,-3,0,0,0,
spider/cre_Drama_Workshop_Groups/0034,16,-3,0,0,0,
spider/device/0006,16,-3,0,0,0,
spider/phone_1/0004,16,-3,0,0,0,
spider/soccer_2/0037,16,-3,0,0,0,
spider/school_finance/0022,16,-3,0,0,0,
spider/workshop_paper/0010,16,-3,0,0,0,
spider/device/0007,16,-3,0,0,0,
spider/storm_record/0020,16,-3,0,0,0,
spider/college_2/0027,16,-3,0,0,0,
spider/company_office/0004,16,-3,0,0,0,
spider/manufacturer/0014,16,-3,0,0,0,
spider/movie_1/0011,16,-3,0,0,0,
spider/college_1/0008,16,-3,0,0,0,
spider/body_builder/0020,16,-3,0,0,0,
spider/assets_maintenance/0008,16,-3,0,0,0,
spider/bike_1/0003,16,-3,0,0,0,
spider/local_govt_mdm/0011,16,-3,0,0,0,
spider/school_player/0007,16,-3,0,0,0,
spider/aircraft/0003,16,-3,0,0,0,
spider/chinook_1/0032,16,-3,0,0,0,
spider/allergy_1/0038,16,-3,0,0,0,
spider/game_1/0008,16,-3,0,0,0,
spider/train_station/0003,16,-3,0,0,0,
spider/activity_1/0040,16,-3,0,0,0,
spider/riding_club/0006,16,-3,0,0,0,
spider/wine_1/0031,16,-3,0,0,0,
spider/cre_Doc_Control_Systems/0020,16,-3,0,0,0,
spider/allergy_1/0047,16,-3,0,0,0,
